geom,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
01010000002FDD24068165594075931804560EF73F,1.441,101.586,316.8,1.1,1,2016-02-29,1550,Terra,92,5.0       ,294.4,19.6
0101000000A01A2FDD24665940DF4F8D976E12F73F,1.442,101.596,328.4,1.1,1,2016-02-29,1550,Terra,100,5.0       ,295.2,36.8
0101000000560E2DB29D6F59409CC420B07268F73F,1.463,101.744,310.4,1.1,1.1,2016-02-29,1550,Terra,71,5.0       ,293.4,11.8
0101000000D7A3703D0A6F594008AC1C5A643BF73F,1.452,101.735,382.4,1.1,1.1,2016-02-29,1550,Terra,100,5.0       ,299.7,200
010100000048E17A14AE6F5940DD2406819543F73F,1.454,101.745,366.5,1.1,1.1,2016-02-29,1550,Terra,100,5.0       ,298.1,133.4
0101000000295C8FC2F5605940EE7C3F355EBAF53F,1.358,101.515,309.7,1.1,1,2016-02-29,1550,Terra,68,5.0       ,289.6,13
01010000001B2FDD24066159402FDD24068195F53F,1.349,101.516,318.1,1.1,1,2016-02-29,1550,Terra,95,5.0       ,291,22.5
01010000008B6CE7FBA96159409A9999999999F53F,1.35,101.526,306.9,1.1,1,2016-02-29,1550,Terra,25,5.0       ,291.3,9
010100000075931804566E59408D976E1283C0FC3F,1.797,101.724,321.4,1.9,1.4,2016-02-29,0625,Aqua,47,5.0       ,297.7,30.3
01010000003BDF4F8D976E5940B29DEFA7C64BF73F,1.456,101.728,346.6,1.9,1.4,2016-02-29,0625,Aqua,93,5.0       ,293.5,137.3
010100000048E17A14AE6F59408716D9CEF753F73F,1.458,101.745,367.8,1.9,1.4,2016-02-29,0625,Aqua,100,5.0       ,297.1,280.5
01010000001F85EB51B86E59404A0C022B8716F73F,1.443,101.73,334.9,1.9,1.4,2016-02-29,0625,Aqua,82,5.0       ,291.5,82.2
01010000002B8716D9CE6F5940894160E5D022F73F,1.446,101.747,348.9,1.9,1.4,2016-02-29,0625,Aqua,95,5.0       ,296.4,148.9
0101000000068195438B5C59400AD7A3703D0AEF3F,0.97,101.446,316.5,2.1,1.4,2016-02-29,0625,Aqua,56,5.0       ,291.8,32
0101000000F6285C8FC2BD5940022B8716D9CEEF3F,0.994,102.965,318.6,1.6,1.2,2016-02-29,0625,Aqua,30,5.0       ,298.1,24.2
0101000000A01A2FDD24965940273108AC1C5AD43F,0.318,102.346,311.3,1.8,1.3,2016-02-29,0625,Aqua,47,5.0       ,293,19.4
01010000001904560E2D9A5940FA7E6ABC7493C83F,0.192,102.409,312,1.8,1.3,2016-02-29,0625,Aqua,41,5.0       ,292.9,23
0101000000713D0AD7A3D85940C976BE9F1A2FCD3F,0.228,103.385,317.7,1.5,1.2,2016-02-29,0625,Aqua,55,5.0       ,295.2,18.9
01010000001D5A643BDFEF594025068195438BCC3F,0.223,103.748,314.2,1.1,1,2016-02-29,0325,Terra,55,5.0       ,295.9,7.3
01010000007593180456665940B81E85EB51B8F63F,1.42,101.599,331.4,1.5,1.2,2016-02-29,0325,Terra,47,5.0       ,298.1,38.9
0101000000105839B4C8665940F853E3A59BC4F63F,1.423,101.606,333.4,1.5,1.2,2016-02-29,0325,Terra,64,5.0       ,298.9,42.5
0101000000AE47E17A14665940F4FDD478E926F73F,1.447,101.595,329.4,1.5,1.2,2016-02-29,0325,Terra,18,5.0       ,297.8,35
0101000000643BDF4F8D6F5940DD2406819543F73F,1.454,101.743,311.9,4.3,1.9,2016-03-01,1925,Aqua,77,5.0       ,289,118.4
01010000001D5A643BDF6F59401D5A643BDF4FF73F,1.457,101.748,313.1,4.3,1.9,2016-03-01,1925,Aqua,81,5.0       ,289,127.8
01010000000E2DB29DEF6F59401D5A643BDF4FF73F,1.457,101.749,331.2,1.8,1.3,2016-03-01,0705,Aqua,30,5.0       ,302.2,49.5
010100000091ED7C3F356659400AD7A3703D0AF73F,1.44,101.597,331.4,1.7,1.3,2016-03-01,0705,Aqua,38,5.0       ,299.4,49.3
010100000096438B6CE79B594046B6F3FDD478F53F,1.342,102.436,325.7,2,1.4,2016-03-01,0705,Aqua,41,5.0       ,302.5,46.6
01010000006DE7FBA9F15A5940FED478E92631F03F,1.012,101.421,320.5,1.7,1.3,2016-03-01,0705,Aqua,70,5.0       ,297.8,22.1
01010000006ABC7493185C59405839B4C876BEEF3F,0.992,101.439,327.2,1.7,1.3,2016-03-01,0705,Aqua,77,5.0       ,299.6,39.1
01010000001283C0CAA1BD594096438B6CE7FBD13F,0.281,102.963,320.7,2.1,1.4,2016-03-01,0705,Aqua,23,5.0       ,299.6,36.1
0101000000AE47E17A14AE5940E5D022DBF97EDABF,-0.414,102.72,312.5,3.1,1.7,2016-03-01,0410,Terra,51,5.0       ,292.1,58.3
0101000000DF4F8D976E9A5940EE7C3F355EBAC9BF,-0.201,102.413,310.6,2.9,1.6,2016-03-01,0410,Terra,26,5.0       ,293,39.3
010100000033333333338B5940C1CAA145B6F3E93F,0.811,102.175,311.3,2.7,1.6,2016-03-01,0410,Terra,32,5.0       ,293.1,41.1
0101000000FED478E9266159401B2FDD240681F53F,1.344,101.518,344.8,2.3,1.5,2016-03-01,0410,Terra,93,5.0       ,293.8,184.8
0101000000E17A14AE4761594083C0CAA145B6F53F,1.357,101.52,338.9,2.3,1.5,2016-03-01,0410,Terra,89,5.0       ,294.8,144.2
0101000000A8C64B3789615940DBF97E6ABC74F53F,1.341,101.524,318.2,2.3,1.5,2016-03-01,0410,Terra,69,5.0       ,292.7,43.2
01010000008B6CE7FBA9615940448B6CE7FBA9F53F,1.354,101.526,348.6,2.3,1.5,2016-03-01,0410,Terra,94,5.0       ,294.7,205.1
01010000005839B4C876665940CBA145B6F3FDF63F,1.437,101.601,324,2.3,1.5,2016-03-01,0410,Terra,41,5.0       ,295.3,54.6
0101000000AAF1D24D62705940355EBA490C02F73F,1.438,101.756,318,2.4,1.5,2016-03-01,0410,Terra,41,5.0       ,294.5,43.9
01010000008D976E12837059409EEFA7C64B37F73F,1.451,101.758,332.1,2.4,1.5,2016-03-01,0410,Terra,82,5.0       ,295.9,104.1
0101000000BA490C022B6F5940DD2406819543F73F,1.454,101.737,356.6,2.4,1.5,2016-03-01,0410,Terra,98,5.0       ,296.6,277.9
0101000000A01A2FDD249E5940894160E5D022E73F,0.723,102.471,310.1,1.3,1.1,2016-03-02,1830,Aqua,69,5.0       ,292.4,15.4
0101000000E5D022DBF99E59403108AC1C5A64E73F,0.731,102.484,330.2,1.3,1.1,2016-03-02,1830,Aqua,100,5.0       ,294.1,48.9
010100000091ED7C3F359E5940DBF97E6ABC74E73F,0.733,102.472,333.9,1.3,1.1,2016-03-02,1830,Aqua,100,5.0       ,293.6,56.8
01010000001F85EB51B89E594083C0CAA145B6E73F,0.741,102.48,305.3,1.3,1.1,2016-03-02,1830,Aqua,20,5.0       ,292.4,9
0101000000355EBA490C825940B4C876BE9F1AF33F,1.194,102.032,305.8,1.4,1.2,2016-03-02,1830,Aqua,36,5.0       ,291,14.9
01010000005839B4C8766659400AD7A3703D0AF73F,1.44,101.601,307.3,1.5,1.2,2016-03-02,1830,Aqua,53,5.0       ,289.3,19.3
01010000000E2DB29DEF6F59409EEFA7C64B37F73F,1.451,101.749,315.6,1.4,1.2,2016-03-02,1830,Aqua,88,5.0       ,292.6,30.8
0101000000C976BE9F1A6F5940736891ED7C3FF73F,1.453,101.736,346.2,1.4,1.2,2016-03-02,1830,Aqua,100,5.0       ,293.6,111.5
0101000000E7FBA9F1D26D59400E2DB29DEFA7FC3F,1.791,101.716,319.9,1.5,1.2,2016-03-02,1830,Aqua,99,5.0       ,293.1,35.5
01010000001F85EB51B86E5940CDCCCCCCCCCCFC3F,1.8,101.73,336,1.5,1.2,2016-03-02,1830,Aqua,100,5.0       ,294.9,74.1
0101000000D9CEF753E36D594037894160E5D0FC3F,1.801,101.717,371.3,1.5,1.2,2016-03-02,1830,Aqua,100,5.0       ,297.4,228.6
0101000000931804560E6D59400C022B8716D9FC3F,1.803,101.704,309.1,1.5,1.2,2016-03-02,1830,Aqua,64,5.0       ,292.4,16.4
01010000007B14AE47E16259402DB29DEFA7C6FF3F,1.986,101.545,306.2,1.5,1.2,2016-03-02,1830,Aqua,43,5.0       ,291.7,15.2
0101000000D122DBF97E625940022B8716D9CEFF3F,1.988,101.539,307.3,1,1,2016-03-02,1535,Terra,53,5.0       ,293.2,7.9
0101000000448B6CE7FB6159406F1283C0CAA1FF3F,1.977,101.531,309,1,1,2016-03-02,1535,Terra,64,5.0       ,293.1,9.6
0101000000C3F5285C8F625940448B6CE7FBA9FF3F,1.979,101.54,326.1,1,1,2016-03-02,1535,Terra,100,5.0       ,293.7,30.2
01010000003D0AD7A3706D5940CDCCCCCCCCCCFC3F,1.8,101.71,371.4,1,1,2016-03-02,1535,Terra,100,5.0       ,298,134.1
0101000000BC749318046E5940A245B6F3FDD4FC3F,1.802,101.719,380.2,1,1,2016-03-02,1535,Terra,100,5.0       ,300,167.8
01010000003BDF4F8D976E59400C022B8716D9FC3F,1.803,101.728,313.2,1,1,2016-03-02,1535,Terra,81,5.0       ,294.7,11.9
01010000002FDD2406816D59400E2DB29DEFA7FC3F,1.791,101.711,399.9,1,1,2016-03-02,1535,Terra,100,5.0       ,300.6,266.8
0101000000AE47E17A146E594079E9263108ACFC3F,1.792,101.72,367.2,1,1,2016-03-02,1535,Terra,100,5.0       ,299.9,119.3
01010000001283C0CAA16559404A0C022B8716F73F,1.443,101.588,322.4,1,1,2016-03-02,1535,Terra,100,5.0       ,294.4,25.2
010100000091ED7C3F35665940B4C876BE9F1AF73F,1.444,101.597,309.2,1,1,2016-03-02,1535,Terra,64,5.0       ,293.6,9.9
010100000004560E2DB26559408B6CE7FBA9F1F63F,1.434,101.589,307.6,1,1,2016-03-02,1535,Terra,52,5.0       ,294.4,8.5
01010000007593180456665940F6285C8FC2F5F63F,1.435,101.599,305.2,1,1,2016-03-02,1535,Terra,14,5.0       ,294.1,6.4
01010000003BDF4F8D976E5940736891ED7C3FF73F,1.453,101.728,332.4,1,1,2016-03-02,1535,Terra,100,5.0       ,294.9,39.5
0101000000BA490C022B6F594048E17A14AE47F73F,1.455,101.737,342,1,1,2016-03-02,1535,Terra,100,5.0       ,296.6,57.1
0101000000AE47E17A146E59404A0C022B8716F73F,1.443,101.72,306.5,1,1,2016-03-02,1535,Terra,46,5.0       ,294.1,7.6
01010000002DB29DEFA76E5940B4C876BE9F1AF73F,1.444,101.729,359.8,1,1,2016-03-02,1535,Terra,100,5.0       ,299.5,100.1
0101000000AC1C5A643B6F5940894160E5D022F73F,1.446,101.738,340.8,1,1,2016-03-02,1535,Terra,100,5.0       ,297.4,54.7
010100000046B6F3FDD46059402FDD24068195F53F,1.349,101.513,308.5,1.1,1,2016-03-02,1535,Terra,61,5.0       ,293.4,10.8
01010000007D3F355EBA815940DF4F8D976E12F33F,1.192,102.027,320,1,1,2016-03-02,1535,Terra,99,5.0       ,294,22.3
0101000000FA7E6ABC745B59405A643BDF4F8DEF3F,0.986,101.429,307.1,1.1,1,2016-03-02,1535,Terra,52,5.0       ,292.8,10.2
0101000000EC51B81E859B5940295C8FC2F528F03F,1.01,102.43,309.3,1,1,2016-03-02,1535,Terra,66,5.0       ,293,9.2
0101000000DD240681959B59406ABC74931804F03F,1.001,102.431,307.4,1,1,2016-03-02,1535,Terra,54,5.0       ,293.1,7.3
0101000000AE47E17A149E59403108AC1C5A64E73F,0.731,102.47,323.7,1,1,2016-03-02,1535,Terra,100,5.0       ,288.6,26.1
01010000002DB29DEFA79E5940068195438B6CE73F,0.732,102.479,310.2,1,1,2016-03-02,1535,Terra,48,5.0       ,286.5,11
0101000000A01A2FDD249E5940B4C876BE9F1AE73F,0.722,102.471,330.5,1,1,2016-03-02,1535,Terra,100,5.0       ,291.2,36.4
01010000003D0AD7A3706D5940CDCCCCCCCCCCFC3F,1.8,101.71,352.8,3.4,1.7,2016-03-02,0610,Aqua,91,5.0       ,294,407.8
010100000021B07268916D594025068195438BFC3F,1.784,101.712,347.6,3.4,1.7,2016-03-02,0610,Aqua,82,5.0       ,293.1,335.4
010100000079E92631086C594025068195438BFC3F,1.784,101.688,328.8,3.4,1.7,2016-03-02,0610,Aqua,71,5.0       ,290.6,140.5
0101000000CBA145B6F36D5940CFF753E3A59BFC3F,1.788,101.718,368.4,3.4,1.7,2016-03-02,0610,Aqua,0,5.0       ,293.7,650
0101000000F853E3A59B9C59402FDD24068195F53F,1.349,102.447,317.1,3,1.6,2016-03-02,0610,Aqua,15,5.0       ,295,48.5
0101000000D122DBF97E9A5940022B8716D9CEEF3F,0.994,102.414,314.9,3.1,1.7,2016-03-02,0610,Aqua,62,5.0       ,292.2,49.6
01010000003BDF4F8D97B65940894160E5D022E73F,0.723,102.853,312,2.9,1.6,2016-03-02,0610,Aqua,0,5.0       ,292.6,36.6
0101000000B81E85EB51B05940EE7C3F355EBAE53F,0.679,102.755,312.5,2.9,1.6,2016-03-02,0610,Aqua,52,5.0       ,293.1,42.6
01010000008D976E1283A059405A643BDF4F8DEB3F,0.861,102.508,313.1,2.2,1.4,2016-03-02,0315,Terra,57,5.0       ,294.9,25.9
0101000000F6285C8FC265594075931804560EF73F,1.441,101.59,322.8,2.6,1.6,2016-03-02,0315,Terra,58,5.0       ,293.2,61.7
01010000006ABC7493186459403F355EBA490CFC3F,1.753,101.564,315.6,2.7,1.6,2016-03-02,0315,Terra,14,5.0       ,295.8,33.8
01010000006F1283C0CA9959404A0C022B8716C9BF,-0.196,102.403,320,2.5,1.5,2016-03-08,0710,Aqua,54,5.0       ,296.5,51.8
01010000005A643BDF4F9D5940C520B0726891F53F,1.348,102.458,313.4,3.6,1.8,2016-03-08,0415,Terra,55,5.0       ,289.1,58.9
01010000004260E5D0222359407B14AE47E17A0040,2.06,100.549,305,1.4,1.2,2016-03-09,1840,Aqua,10,5.0       ,293,10.2
01010000000000000000105940CFF753E3A59B0440,2.576,100.25,310.1,1,1,2016-03-09,1540,Terra,69,5.0       ,294.1,11.9
01010000007F6ABC749310594039B4C876BE9F0440,2.578,100.259,309.7,1,1,2016-03-09,1540,Terra,67,5.0       ,294.6,10.9
01010000006DE7FBA9F1225940DBF97E6ABC740040,2.057,100.546,308.6,1,1,2016-03-09,1540,Terra,62,5.0       ,294.4,9.6
0101000000F853E3A59B6C5940B6F3FDD478E9FC3F,1.807,101.697,307.4,1,1,2016-03-09,1540,Terra,54,5.0       ,293.2,9.9
0101000000B4C876BE9F625940D7A3703D0AD7F73F,1.49,101.541,306.1,1,1,2016-03-09,1540,Terra,42,5.0       ,293.5,7.9
01010000002DB29DEFA79E59403108AC1C5A64E73F,0.731,102.479,305.8,1,1,2016-03-09,1540,Terra,37,5.0       ,293.4,7.5
0101000000A4703D0AD74359402FDD240681950140,2.198,101.06,314.6,2.8,1.6,2016-03-09,0615,Aqua,58,5.0       ,295.8,39.4
0101000000A69BC420B0425940BA490C022B870140,2.191,101.042,313.9,2.8,1.6,2016-03-09,0615,Aqua,60,5.0       ,295.9,38.5
01010000008195438B6C47594060E5D022DBF9FC3F,1.811,101.116,314.6,2.8,1.6,2016-03-09,0615,Aqua,43,5.0       ,295,46.8
0101000000FED478E9267959408D976E1283C0F43F,1.297,101.893,315.8,2.5,1.5,2016-03-09,0615,Aqua,33,5.0       ,298,44
0101000000E9263108AC9C59409CC420B07268F53F,1.338,102.448,322.3,2.3,1.5,2016-03-09,0615,Aqua,36,5.0       ,298.6,47
01010000002506819543BB5940B4C876BE9F1AF13F,1.069,102.926,315.6,2.1,1.4,2016-03-09,0615,Aqua,31,5.0       ,297.5,24.9
010100000021B0726891BD5940D7A3703D0AD7EF3F,0.995,102.962,317.7,2.1,1.4,2016-03-09,0615,Aqua,33,5.0       ,298.6,32.1
01010000006891ED7C3F855940DF4F8D976E12E73F,0.721,102.082,310.3,2.5,1.5,2016-03-09,0615,Aqua,24,5.0       ,292,27.3
0101000000508D976E128B59403D0AD7A3703DDA3F,0.41,102.173,313.4,2.5,1.5,2016-03-09,0615,Aqua,45,5.0       ,295.1,34.5
010100000014AE47E17A8C59403BDF4F8D976EDA3F,0.413,102.195,314.1,2.5,1.5,2016-03-09,0615,Aqua,50,5.0       ,295.6,36.7
0101000000F853E3A59B9C5940EE7C3F355EBAF53F,1.358,102.447,323.2,1.7,1.3,2016-03-09,0320,Terra,49,5.0       ,300.4,31.2
010100000091ED7C3F356E594062105839B4C8FC3F,1.799,101.722,317.1,2,1.4,2016-03-09,0320,Terra,43,5.0       ,297.9,21.5
0101000000FED478E92699594046B6F3FDD478C9BF,-0.199,102.393,317.9,2.4,1.5,2016-03-09,0615,Aqua,63,5.0       ,296.4,49
01010000003BDF4F8D97B659406ABC74931804C6BF,-0.172,102.853,311.2,2.2,1.4,2016-03-09,0615,Aqua,42,5.0       ,293.8,30.6
010100000014AE47E17A9C594025068195438BE8BF,-0.767,102.445,310.1,2.5,1.5,2016-03-09,0615,Aqua,25,5.0       ,291.1,26.4
0101000000A69BC420B02259403BDF4F8D976E0040,2.054,100.542,328.7,1.2,1.1,2016-03-10,0700,Aqua,82,5.0       ,301.1,21.6
010100000017D9CEF753235940713D0AD7A3700040,2.055,100.552,330.2,1.2,1.1,2016-03-10,0700,Aqua,83,5.0       ,299.7,25
010100000021B07268916D5940A245B6F3FDD4FC3F,1.802,101.712,326.6,1.4,1.2,2016-03-10,0700,Aqua,32,5.0       ,300,24.3
0101000000EE7C3F355E9A59403F355EBA490CF63F,1.378,102.412,323.3,1.5,1.2,2016-03-10,0700,Aqua,52,5.0       ,300.5,23.1
01010000008716D9CEF79B59401B2FDD240681F53F,1.344,102.437,332.2,1.5,1.2,2016-03-10,0700,Aqua,29,5.0       ,304.8,43.7
01010000006ABC7493189C59408716D9CEF753F53F,1.333,102.439,329.4,1.5,1.2,2016-03-10,0700,Aqua,27,5.0       ,304.1,36
01010000005839B4C87686594008AC1C5A643BE73F,0.726,102.101,310.7,2,1.4,2016-03-10,0400,Terra,31,5.0       ,289.7,26
0101000000022B8716D98659408716D9CEF753E73F,0.729,102.107,310.8,2,1.4,2016-03-10,0400,Terra,28,5.0       ,291.8,23.7
01010000002506819543BB59409EEFA7C64B37F13F,1.076,102.926,314.3,2.3,1.5,2016-03-10,0400,Terra,40,5.0       ,293.8,26.5
01010000001904560E2D7A594077BE9F1A2FDDF43F,1.304,101.909,313.8,1.9,1.3,2016-03-10,0400,Terra,50,5.0       ,293.3,26.6
0101000000A69BC420B06A5940508D976E1283F63F,1.407,101.667,316,1.8,1.3,2016-03-10,0400,Terra,45,5.0       ,294.8,28.3
0101000000DBF97E6ABC9C5940DD2406819543F53F,1.329,102.449,318.8,2.1,1.4,2016-03-10,0400,Terra,39,5.0       ,294.5,33.2
010100000077BE9F1A2F9D594048E17A14AE47F53F,1.33,102.456,317.8,2.1,1.4,2016-03-10,0400,Terra,40,5.0       ,294.4,29.3
010100000052B81E85EB6959406ABC74931804F83F,1.501,101.655,317.3,1.8,1.3,2016-03-10,0400,Terra,19,5.0       ,294.1,23.5
0101000000508D976E12635940BC7493180456FE3F,1.896,101.548,313.4,1.7,1.3,2016-03-10,0400,Terra,25,5.0       ,287.2,20.8
0101000000A8C64B3789995940AE47E17A14AEC73F,0.185,102.399,312.4,2.1,1.4,2016-03-10,0405,Terra,52,5.0       ,291.7,26.6
0101000000F853E3A59B9C594085EB51B81E85F53F,1.345,102.447,315.1,4,1.9,2016-03-11,0605,Aqua,21,5.0       ,292.7,64.5
0101000000C976BE9F1AB75940DF4F8D976E12E73F,0.721,102.861,312,3.8,1.8,2016-03-11,0605,Aqua,39,5.0       ,292.1,52.3
010100000091ED7C3F35BE59406ABC74931804E23F,0.563,102.972,311.3,3.7,1.8,2016-03-11,0605,Aqua,32,5.0       ,292.5,46.7
0101000000736891ED7CB75940000000000000D83F,0.375,102.867,311,3.8,1.8,2016-03-11,0605,Aqua,21,5.0       ,290.6,45.7
0101000000D9CEF753E3B5594008AC1C5A643BD73F,0.363,102.842,311.1,3.8,1.8,2016-03-11,0605,Aqua,33,5.0       ,290.9,47.4
010100000085EB51B81E6D5940B6F3FDD478E9FC3F,1.807,101.705,307.6,1.8,1.3,2016-03-12,1910,Aqua,19,5.0       ,292.4,18.6
01010000004E621058396C5940894160E5D022FD3F,1.821,101.691,305.7,1.8,1.3,2016-03-12,1910,Aqua,2,5.0       ,291.7,15
0101000000F853E3A59B6C59400AD7A3703D0AFD3F,1.815,101.697,319.4,1.8,1.3,2016-03-12,1910,Aqua,98,5.0       ,292.8,47.8
010100000008AC1C5A649B5940AC1C5A643BDFEF3F,0.996,102.428,313,3.4,1.7,2016-03-12,1610,Terra,81,5.0       ,289.9,91.2
0101000000C1CAA145B69B59406ABC74931804F03F,1.001,102.433,311.5,3.4,1.7,2016-03-12,1610,Terra,75,5.0       ,289.9,82.4
01010000007D3F355EBA91594004560E2DB29DD73F,0.369,102.277,316.3,1,1,2016-03-12,0645,Aqua,42,5.0       ,297.8,10.6
0101000000F6285C8FC2BD5940F0A7C64B3789D13F,0.274,102.965,327.5,1.1,1,2016-03-12,0645,Aqua,37,5.0       ,305.3,17.5
0101000000894160E5D0BA5940B81E85EB51B8CE3F,0.24,102.919,326.1,1.1,1,2016-03-12,0645,Aqua,56,5.0       ,304.1,15.4
0101000000E17A14AE47895940022B8716D9CEDFBF,-0.497,102.145,321.6,1,1,2016-03-12,0645,Aqua,74,5.0       ,298.8,14.1
01010000001904560E2DAA59408FC2F5285C8FE2BF,-0.58,102.659,316.8,1,1,2016-03-12,0645,Aqua,49,5.0       ,294.9,7
0101000000068195438B6C5940E17A14AE47E1FC3F,1.805,101.696,383.5,1,1,2016-03-12,0650,Aqua,100,5.0       ,305.8,163.6
01010000006891ED7C3F6D59408D976E1283C0FC3F,1.797,101.707,339,1,1,2016-03-12,0650,Aqua,86,5.0       ,304.5,31.2
0101000000E7FBA9F1D26D5940F853E3A59BC4FC3F,1.798,101.716,338.4,1,1,2016-03-12,0650,Aqua,88,5.0       ,307.2,30.7
0101000000CBA145B6F3355940B29DEFA7C64BF93F,1.581,100.843,320.3,1,1,2016-03-12,0650,Aqua,72,5.0       ,300.3,12.5
010100000014AE47E17A7C594091ED7C3F355EF63F,1.398,101.945,320.9,1,1,2016-03-12,0650,Aqua,73,5.0       ,304,14.6
0101000000EE7C3F355EBA5940C976BE9F1A2FF13F,1.074,102.912,319.9,1.1,1,2016-03-12,0650,Aqua,72,5.0       ,294.3,14.5
01010000005EBA490C02BB59409EEFA7C64B37F13F,1.076,102.922,316.7,1.1,1,2016-03-12,0650,Aqua,21,5.0       ,292,8.8
0101000000EC51B81E859B59402B8716D9CEF7EF3F,0.999,102.43,414.6,1,1,2016-03-12,0650,Aqua,100,5.0       ,308.6,353.7
01010000007593180456A65940D34D62105839F03F,1.014,102.599,329.6,1,1,2016-03-12,0650,Aqua,62,5.0       ,293.9,27.8
0101000000BC74931804BE594083C0CAA145B6EF3F,0.991,102.969,318,1.1,1,2016-03-12,0650,Aqua,50,5.0       ,287,13.7
0101000000022B8716D996594023DBF97E6ABCD43F,0.324,102.357,316.6,1.3,1.1,2016-03-12,0350,Terra,56,5.0       ,298,17.3
0101000000B81E85EB51A05940AE47E17A14AEEB3F,0.865,102.505,316.6,1.3,1.1,2016-03-12,0350,Terra,56,5.0       ,298.4,15.4
0101000000560E2DB29D9F594083C0CAA145B6EB3F,0.866,102.494,316.9,1.3,1.1,2016-03-12,0350,Terra,45,5.0       ,298.9,16.2
01010000004260E5D0229B5940000000000000F03F,1,102.424,349.5,1.2,1.1,2016-03-12,0350,Terra,95,5.0       ,294.3,83.2
01010000002FDD2406816D5940CDCCCCCCCCCCFC3F,1.8,101.711,336.8,1.1,1.1,2016-03-12,0350,Terra,87,5.0       ,301.7,37.4
0101000000BE9F1A2FDD6C5940A245B6F3FDD4FC3F,1.802,101.701,334.4,1.1,1.1,2016-03-12,0350,Terra,74,5.0       ,300,32.9
01010000004E621058396C59400C022B8716D9FC3F,1.803,101.691,342.6,1.1,1.1,2016-03-12,0350,Terra,91,5.0       ,298.9,52.3
010100000039B4C876BE4F59408195438B6CE7FD3F,1.869,101.246,318.9,1.1,1,2016-03-12,0350,Terra,40,5.0       ,299.8,12
010100000021B07268916D5940F6285C8FC2F5FC3F,1.81,101.712,324.7,1.1,1.1,2016-03-12,0350,Terra,34,5.0       ,301.7,17.2
0101000000B0726891ED6C594060E5D022DBF9FC3F,1.811,101.702,323.2,1.1,1.1,2016-03-12,0350,Terra,28,5.0       ,300.5,16.3
01010000003F355EBA496C5940355EBA490C02FD3F,1.813,101.692,320.4,1.1,1.1,2016-03-12,0350,Terra,21,5.0       ,299.3,14.2
01010000005839B4C8769E5940EC51B81E85EBF53F,1.37,102.476,307.4,1.7,1.3,2016-03-13,1515,Terra,47,5.0       ,292,16.5
0101000000D9CEF753E39D59405839B4C876BEF53F,1.359,102.467,306.6,1.7,1.3,2016-03-13,1515,Terra,47,5.0       ,291.7,16.7
0101000000F4FDD478E99E5940986E1283C0CAF53F,1.362,102.483,339.7,1.7,1.3,2016-03-13,1515,Terra,100,5.0       ,293.7,112.8
010100000025068195439B5940E9263108AC1CF03F,1.007,102.426,311,1.8,1.3,2016-03-13,1515,Terra,59,5.0       ,289.4,28.7
0101000000EE7C3F355E9A59402DB29DEFA7C6EF3F,0.993,102.412,308.1,1.8,1.3,2016-03-13,1515,Terra,45,5.0       ,290.3,21.8
010100000008AC1C5A649B5940D7A3703D0AD7EF3F,0.995,102.428,329.2,1.8,1.3,2016-03-13,1515,Terra,100,5.0       ,290.6,80.5
0101000000A69BC420B09A59408195438B6CE7EF3F,0.997,102.417,318.1,1.8,1.3,2016-03-13,1515,Terra,95,5.0       ,290.5,46.5
0101000000C1CAA145B69B59402B8716D9CEF7EF3F,0.999,102.433,317.1,1.8,1.3,2016-03-13,1515,Terra,93,5.0       ,288.2,44.3
0101000000894160E5D09A594085EB51B81E85EF3F,0.985,102.419,312.9,1.8,1.3,2016-03-13,1515,Terra,80,5.0       ,288.8,35.1
0101000000B29DEFA7C69B594004560E2DB29DEF3F,0.988,102.434,315.5,1.8,1.3,2016-03-13,1515,Terra,88,5.0       ,286.6,41.4
0101000000736891ED7CBF5940B81E85EB51B8F03F,1.045,102.992,306.5,1.6,1.2,2016-03-13,1515,Terra,43,5.0       ,289.1,16.8
010100000025068195439B594083C0CAA145B6EF3F,0.991,102.426,307.5,1.3,1.1,2016-03-14,1855,Aqua,53,5.0       ,290.3,11.7
0101000000F4FDD478E99E5940560E2DB29DEFF53F,1.371,102.483,307,1.3,1.1,2016-03-14,1855,Aqua,45,5.0       ,289.5,11.7
0101000000E5D022DBF99E5940AC1C5A643BDFF53F,1.367,102.484,306,2,1.4,2016-03-14,1600,Terra,40,5.0       ,286.7,20
0101000000894160E5D09A59405839B4C876BEEF3F,0.992,102.419,305.2,1.9,1.4,2016-03-14,1600,Terra,22,5.0       ,285.1,20.1
010100000033333333339B594004560E2DB29DEF3F,0.988,102.425,308.1,1.9,1.4,2016-03-14,1600,Terra,59,5.0       ,285.7,26
01010000003108AC1C5A6C5940E17A14AE47E1FC3F,1.805,101.693,336.5,1.2,1.1,2016-03-14,0635,Aqua,55,5.0       ,301.9,35.7
0101000000105839B4C81659404A0C022B8716F93F,1.568,100.356,317.6,1.4,1.2,2016-03-14,0635,Aqua,67,5.0       ,298,19
0101000000C3F5285C8F2A59409EEFA7C64B37F73F,1.451,100.665,316.6,1.4,1.2,2016-03-14,0635,Aqua,66,5.0       ,291.9,19.4
0101000000C74B378941785940A01A2FDD2406F53F,1.314,101.879,318.3,1.2,1.1,2016-03-14,0635,Aqua,50,5.0       ,299.1,17
